"talkid";"title";"type";"description";"skill";"from";"to";"room";"fromIso";"toIso"
"8b2a7890d8f0e433ea36915ee86f26ed";"Istio New Workload Identity Provision Pipeline Based on Envoy SDS";"Service Mesh";"Istio introduces a new workload identity provision system based on envoy SDS (secret discovery service) from release-1.1; as the main developer who works on this project, my talk covers:1. Background topics like what is envoy SDS, the motivation why thenew system is introduced;2. High level end-to-end architecture, deep dive into some designdecisions we made during development;3. CNCF projects we leveraged during development (kubernetes,envoy, helm, spiffe etc);4. Real enterprise customers’ user cases that built on top of this newsystem in production;5. How to plug customer CA into the new system for your user case.From this talk, audience will get better understanding of designing/using service mesh’s identity system from first-hand development experience, and how to build a system by leveraging CNCF projects.[Note: I could demo if time allowed]";"Intermediate (Mid-level experience)";"Tuesday May 21, 2019 11:55";"Tuesday May 21, 2019 12:30";"Hall 8.1 G1";"2019-05-21T11:55:00";"2019-05-21T12:30:00"
"37040de0cf162c6674088c4951286708";"Meet the Ambassador";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 12:00";"Tuesday May 21, 2019 12:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T12:00:00";"2019-05-21T12:30:00"
"a87eddbfbdf7cfdff4ae51a0d5c70014";"Meet the Ambassador: Bob Killen, University of Michigan";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 12:00";"Tuesday May 21, 2019 12:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T12:00:00";"2019-05-21T12:30:00"
"570c613b807cf10f32705b77b098d5e1";"Meet the Ambassador: Chris Hein, AWS";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 12:30";"Tuesday May 21, 2019 13:00";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T12:30:00";"2019-05-21T13:00:00"
"1aaa1ab3624766e221c7c131354543c5";"Meet the Maintainer: CNCF";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 12:30";"Tuesday May 21, 2019 13:00";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T12:30:00";"2019-05-21T13:00:00"
"30383c19db61f90a5484a9535e935929";"Lunch (Provided)";"Breaks + Meals";"KubeCon + CloudNativeCon Europe is a NUT FREE event. All menu items have been verified with the venue as being 100% nut free. While we strive to ensure that there are no nuts in our menu items, we cannot prevent people from bringing items into the venue. If your allergy is airborne, please be sure to carry your Epi-Pen with you at all times.Vegetarian Meal Request: Vegetarian options will be available at all meal functions including breaks. These meals will be included in the main buffets and will be clearly marked as vegetarian.Halal, Kosher, & Lactose, and Gluten-Free Request: If you have requested a Halal, Kosher, Gluten or Lactose-Free meal, you will pick up your request from the Specialty Diet Pick Up Points. There are two locations throughout the conference to pick up your meal. The first is located in the back of Hall 7 (Sponsor Showcase), and the second is in Hall 8.1 near the main entrance. Breaks will be served from Hall 7 and lunch meals are available for pick up in both locations. If you have trouble finding these locations, please ask and LF staff member for assistance.";;"Tuesday May 21, 2019 12:30";"Tuesday May 21, 2019 14:00";"Hall 7 + 8.1";"2019-05-21T12:30:00";"2019-05-21T14:00:00"
"8c24f92a559d16a3fa961341d388bc60";"Meet the Ambassador: Lachlan Evenson, Microsoft";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 13:00";"Tuesday May 21, 2019 13:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T13:00:00";"2019-05-21T13:30:00"
"4a09c0f71b7dfe2528904e4f1aca7145";"Meet the Maintainer: CNCF";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 13:00";"Tuesday May 21, 2019 13:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T13:00:00";"2019-05-21T13:30:00"
"b0226adc7302f152b46bee5fe84bcfa4";"Meet the Ambassador: Lachlan Evenson, Microsoft";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 13:30";"Tuesday May 21, 2019 14:00";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T13:30:00";"2019-05-21T14:00:00"
"7d2727f32c81bcca76afe7cb2630e07e";"Meet The Maintainer: Open Policy Agent";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 13:30";"Tuesday May 21, 2019 14:00";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T13:30:00";"2019-05-21T14:00:00"
"4f66ee611359b55a2e0d31789e759e2d";"Meet The Maintainer: CNI";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T14:00:00";"2019-05-21T14:30:00"
"1b0d49cc7d99149a7664f8fe70316575";"Meet The Maintainer: Jaeger";"Meet the Maintainer + Ambassador";;;"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-21T14:00:00";"2019-05-21T14:30:00"
"a350f0ecda6c58da9ece1fe44bd0b412";"Scavenging for Reusable Code in the Kubernetes Codebase";"Application + Development";"The magic of open source software and Go's support for remote import paths makes it trivial to import and run code from many of the most popular CNCF projects directly in your own project. Sometimes, however, the process of finding that one piece of code in a large codebase that’s just right for your use case can feel like a scavenger hunt. But the spoils of the hunt are vast. This talk explores how the Linkerd project has leveraged the Kubernetes codebase to replace their bespoke code with existing code that's more robust and better tested. Specific examples include switching the project to use Kubernetes' shared informers for caching API responses and adding rate limiting via work queues for TLS certificate distribution. Linkerd's Kevin Lingerfelt will show you how to undertake an effective Go scavenger hunt, and he'll discuss when you should skip the hunt and write it from scratch.";"Intermediate (Mid-level experience)";"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:35";"Hall 8.0 C4";"2019-05-21T14:00:00";"2019-05-21T14:35:00"
"5dd395d7c09464d130b98aafb305620b";"Kubernetes the New Research Platform";"Case Studies";"Academic research institutions are at a precipice. They have historically been constrained to supporting classic “job” style workloads. With the growth of new workflow practices such as streaming data, science gateways, and more “dynamic” research using lambda-like functions, they must now support a variety of workloads.  In this talk, Lindsey and Bob will discuss some difficulties faced by academic institutions and how Kubernetes offers an extensible solution to support the future of research. They will present a selection of projects currently benefiting from Kubernetes enabled tools, like Argo, Kubeflow, and kube-batch. These workflows will be demonstrated using specific examples from two large research institutions: Compute Canada, Canada’s national computation research consortium and the University of Michigan, one of the largest public Universities in the United States.";"Intermediate (Mid-level experience)";"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:35";"Hall 8.0 F1";"2019-05-21T14:00:00";"2019-05-21T14:35:00"
"ce66c6f25b7ac6e731639447b54337d4";"Panel Discussion: GitOps & Best Practices for Cloud Native CI/CD";"CI/CD";"Cloud native technologies enable organisations to scale rapidly and deliver software much faster than before. To do this, organisations need to rethink their CI/CD systems and the best practices their teams use with Kubernetes. GitOps, operation by pull request, is a new paradigm and set of best practices for cloud native. But what does it mean and how can organisations go about adopting it for their CI/CD needs? This panel provides insights into GitOps, best practices for CI/CD for cloud native and tooling that can help automate these practices. It also features end user stories of their experiences learning the best ways to setup CI/CD for their specific applications and needs.";"Intermediate (Mid-level experience)";"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:35";"Hall 8.0 A1";"2019-05-21T14:00:00";"2019-05-21T14:35:00"
"77c44d7ac32efd41f0f70d300c82b41e";"Kanary";"Customizing + Extending Kubernetes";"The Kubernetes ecosystem provides primitives to easily deploy applications. Now, how might we simplify validation of a new application version before triggering its complete rollout? Canary testing is a popular answer.  There are solutions to pilot canary testing from outside Kubernetes. How about driving it from inside Kubernetes instead?  Kanary is a new Operator proposing an easy, automated and integrated way to orchestrate the canary testing phase, while controlling the traffic, the validation, and the rollout of a new version.  After a quick recap of challenges in managing canary deployments within Kubernetes, this talk will present how Kanary offers a fully integrated and automated canary solution by assembling several cloud-native solutions: Prometheus, Istio, K8s resources and CRD. The talk will end with a demo!";"Intermediate (Mid-level experience)";"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:35";"Hall 8.0 B3";"2019-05-21T14:00:00";"2019-05-21T14:35:00"
"0583e545ff4397696f4449024a7c54ac";"Intro: CLI SIG";"Maintainer Track";"This ""intro"" session will provide basic information to facilitate new SIG CLI contributors. This session will present an overview of the ""kubectl"" code base, as well as the basics of the development process. We will give a short history of this project. We will leave a significant amount of time for Q&A.";"Beginner (Very basic information)";"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:35";"Hall 8.0 E1";"2019-05-21T14:00:00";"2019-05-21T14:35:00"
"a1a0216bec9829ce61063410a09fa713";"Intro: CoreDNS";"Maintainer Track";"CoreDNS is a flexible and extensible DNS server with a focus on service discovery. Best known for its ability to serve as the cluster DNS of Kubernetes, CoreDNS is now the default DNS and part of the Kubernetes release since 1.13. The flexibility and extensibility of CoreDNS comes from its unique plugin-based architecture and its easy to use Corefile configurations. In this Intro session, we will update the current state and the road map of CoreDNS for the near future. We will share feedbacks from the community about CoreDNS intergration in Kubernetes 1.13. The progress of DNS resolver support will be discussed heavily as well, since there are lots of interests from the community. At the end of the session we will show several Corefile examples that is commonly configured and used in different scenarios to help getting started with CoreDNS.";"Beginner (Very basic information)";"Tuesday May 21, 2019 14:00";"Tuesday May 21, 2019 14:35";"Hall 8.0 E4";"2019-05-21T14:00:00";"2019-05-21T14:35:00"
