"talkid";"title";"type";"description";"skill";"from";"to";"room";"fromIso";"toIso"
"e6d9c52f4154f0a6b501a636a6973442";"“If you Don’t Monitor your Infrastructure, you Don’t Own it!” Regain Control Thanks to Prometheus [I]";"Observability - CloudNativeCon";"In the French FedEx company we used Prometheus to monitor the infrastructure. It hosts a CQRS Architecture composed with Kafka, Spark, Cassandra, ElasticSearch, and microservices APIs in scala.  This presentation is about using Prometheus in production, you will see why we choosed Prometheus, how we integrated it, configured it and what kind of insights we extracted from the whole infrastructure.  In addition, you will see how Prometheus changed our way of working, how we implemented self-healing based on Prometheus, how we configured systemd to trigger AlertManager API, integration with slack and other cool stuffs.  Some demonstrations will be performed in addition of the presentation.";"Intermediate";"Wednesday December  6, 2017  4:25pm";"Wednesday December  6, 2017   5:00pm";"Ballroom C, Level 1";"2017-12-06T16:25:00";"2017-12-06T17:00:00"
"e40488d82bdc43570decaac2e7635c47";"Cloud Native Logging 101 [B]";"Operations - CloudNativeCon";"In the Cloud Native Era logging is a fundamental piece of the instrumentation life cycle. With applications running as micro services the log information generated is much more and understanding how to implement and manage logging with this new architecture is fundamental.  This 101 presentation will introduce the concepts of log processing (end-to-end) applied to applications running in orchestrated environments managed by Kubernetes (live demos included).";"Beginner";"Wednesday December  6, 2017  4:25pm";"Wednesday December  6, 2017   5:00pm";"Meeting Room 6AB, Level 3";"2017-12-06T16:25:00";"2017-12-06T17:00:00"
"f4c004fb3425daae28396f7174137f78";"Building a Secure, Multi-Protocol and Multi-Tenant Cluster for Internet-Facing Services [A]";"Policy + Security - CloudNativeCon";"Exposing internal HTTP-based services to the Internet is a well supported and documented feature of Kubernetes. What's less well understood is how to do it for thousands of services running on behalf of hundreds of possibly competing customers, in particular how to do it securely, protect the privacy of each customer, and support binary protocols other than HTTP. This is the problem that our company solved for our SaaS business which requires hosting and operating the control plane of popular infrastructure management software (e.g. Openstack, Big Data, and Kubernetes itself) as a service for our customers. Those control planes contain services exposing protocols as varied as MySQL and AMQP. This talk describes the challenges we faced and how we solved them using multiple technologies from the Kubernetes ecosystem. The solution includes a system that automatically creates namespaces, provisions certificate hierarchies, and manages ingress controllers for new customers, then wraps services with a set of side-car containers to handle tasks such as TLS termination. We describe how we employed Kubernetes native constructs such as Custom Resource Definitions to automate those tasks. For network communications, we discuss how to securely handle ingress, outgress, pod-to-pod, and cross-namespace traffic. To support both HTTP and TCP-based protocols, we describe a two-level network routing system consisting of both a ""k8sniff"" and an nginx ingress controller. For ensuring customer data privacy we compare these approaches: (1) Network Policy + Layer 2 virtualization; (2) TLS encryption of all pod-to-pod traffic; (3) a combination of the two. Finally, we debate whether the process isolation model of Linux containers is sufficient, and discuss our experience with stronger virtualization-based mechanisms such as Frakti / HyperContainer.";"Advanced";"Wednesday December  6, 2017  4:25pm";"Wednesday December  6, 2017   5:00pm";"Meeting Room 5ABC, Level 3";"2017-12-06T16:25:00";"2017-12-06T17:00:00"
"49f491d091a258ae4ae98f29e8fc49c2";"The Service Mesh: Past, Present, and Future [B]";"Services - CloudNativeCon";"In this talk, we describe the service mesh, a runtime infrastructure layer that’s rapidly rising to prominence with the advent of open source projects like Istio, Envoy, and Linkerd. We trace the evolution of the service mesh model through three-tiered apps and “fat clients” to the modern, sidecar-based implementations, compare and contrast with ESBs and API gateways, and show that, as with most “new” technology, the ideas and principles behind the service mesh have been around for a long time.";"Beginner";"Wednesday December  6, 2017  4:25pm";"Wednesday December  6, 2017   5:00pm";"Meeting Room 9C, Level 3";"2017-12-06T16:25:00";"2017-12-06T17:00:00"
"7b5707ebde900ef2ff920cf478e2be7d";"Keynote: Service Meshes and Observability";"Keynote";"Service mesh technology facilitates the discovery, interconnection, and authentication of microservices. While it’s straightforward to use a service mesh to measure peer performance, actually explaining the behavior of transactions in a microservices deployment requires distributed tracing.
In this keynote, Ben will explain why distributed tracing is important, where the service mesh comes into play, and how OpenTracing makes it all elegant and portable. We will illustrate these concepts with a live, audience-interactive demo, and provide guidance for those who want to add these technologies to their own microservice deployments.";"https://youtu.be/RGT5XHH_Gis";"Wednesday December  6, 2017  5:10pm";"Wednesday December  6, 2017   5:30pm";"Exhibit Hall 3, Level 1";"2017-12-06T17:10:00";"2017-12-06T17:30:00"
"bc378d6db82e38865a22a723f1e0d837";"Keynote: Kubernetes: This Job is Too Hard: Building New Tools, Patterns and Paradigms to Democratize Distributed System Development";"Keynote";"The simple truth is that there are more reliable online systems that need to be built then there are people who know how to build them. Building a distributed system is bespoke, manual and hard.
Fortunately, with the development of containers and Kubernetes, a foundation has been created for a new type of development environment to make building systems dramatically easier and more modular. But containers and Kubernetes, while necessary, are not sufficient. In this talk I introduce Metaparticle, a new standard library for easy distributed systems development on Kubernetes.
Metaparticle uses familiar, standard programming languages to enable developers and architects to design, develop and deploy their application from a single, easy to use environment.";"https://youtu.be/gCQfFXSHSxw";"Wednesday December  6, 2017  5:30pm";"Wednesday December  6, 2017   5:50pm";"Exhibit Hall 3, Level 1";"2017-12-06T17:30:00";"2017-12-06T17:50:00"
"bd5c174da39c3b3cddf22a563fd2f58b";"Keynote: Can 100 Million Developers Use Kubernetes?";"Keynote";"What is the potential for Kubernetes?  Is it like Openstack and Hadoop, a technology for expert operators in the enterprise?  Or is it like cloud and mobile, a way for every developer to move the business?  What is needed for Kubernetes to have an impact equal to the web? Can 100 million people use Kubernetes?";"https://youtu.be/21l8v6eObcc";"Wednesday December  6, 2017  5:50pm";"Wednesday December  6, 2017   5:55pm";"Exhibit Hall 3, Level 1";"2017-12-06T17:50:00";"2017-12-06T17:55:00"
"68fab514a4bc7669537852f32b0ee20f";"Community Awards";"Keynote";;"https://youtu.be/DllNMIY4HzU";"Wednesday December  6, 2017  5:55pm";"Wednesday December  6, 2017   6:05pm";"Exhibit Hall 3, Level 1";"2017-12-06T17:55:00";"2017-12-06T18:05:00"
"c34130e173dde5c6b14a06bf38abcbfe";"Welcome Reception & Sponsor Booth Crawl";"Evening Event";"Join us in the Sponsor Showcase at Austin Convention Center to meet our sponsors, network with community members, and enjoy food and drinks as well as live music!";;"Wednesday December  6, 2017  6:10pm";"Wednesday December  6, 2017   8:30pm";"Sponsor Showcase";"2017-12-06T18:10:00";"2017-12-06T20:30:00"
"587b45de236a606eff1493cf6b86bedf";"BoF: Grafeas: Using Artifact Metadata to Audit, Govern, and Secure Your Software Supply Chain";"BoF (Birds-of-a-Feather)";"Building software at scale requires strong governance of the software supply chain, and strong governance requires good data. This BoF will be a discussion around the recently launched Grafeas (""scribe"") open source project (see grafeas.io), whose goal is to provide organizations with a central source of truth for tracking artifacts and enforcing policies across an ever growing set of software development teams and pipelines. Part of the Grafeas project is Kritis (""judge""), a Kubernetes policy engine that lets organizations do real-time enforcement of container properties at deploy time for Kubernetes clusters. To kick off the discussion, Google and other Grafeas collaborators will give an overview of the Grafeas project.";;"Wednesday December  6, 2017  7:30pm";"Wednesday December  6, 2017   9:00pm";"Meeting Room 10C, Level 3";"2017-12-06T19:30:00";"2017-12-06T21:00:00"
